ID,ErpOrderId,OriginOrderId,OriginSystemCode,ConfirmedByUserId,CustomerLocationId,SalesPersonId,State,ErpState,MarketplaceId,MarketplaceDistributorId,OrderDate,DeliveryDate,ErpLastModified,TotalGrossPrice,TotalDiscountPercentage ($),TotalTaxes,TotalFinalPrice,OrderLevelTaxesJson,PaymentMethodId,Observations,ExtraData,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,AppliedCoupons
81885,,81885,CompraBeauty,83839,101406,,FINALIZADO,,1,18,"November 26, 2025, 5:59 PM",,,"36,509.95",0.00,"7,667.09","44,177.04",[],,,,"November 20, 2025, 6:18 PM","November 20, 2025, 6:18 PM",,"January 1, 2000, 12:00 AM",,[]
83690,,83690,CompraBeauty,69908,86219,,FINALIZADO,,1,36,"January 28, 2026, 3:34 PM",,,"240,975.93",33.46,"33,672.95","194,020.35",[],,,,"December 2, 2025, 3:25 PM","December 2, 2025, 3:25 PM",,"January 1, 2000, 12:00 AM",,[]
82207,,82207,CompraBeauty,71333,87668,,FINALIZADO,,1,45,"November 25, 2025, 11:46 AM",,,"15,707.26",46.52,"1,764.12","10,164.67",[],,,,"November 22, 2025, 11:53 AM","November 22, 2025, 11:53 AM",,"January 1, 2000, 12:00 AM",,[]
82212,,82212,CompraBeauty,83200,100828,,FINALIZADO,,1,45,"November 22, 2025, 12:17 PM",,,"181,082.51",40.00,"22,816.4","131,465.9",[],,,,"November 22, 2025, 12:17 PM","November 22, 2025, 12:17 PM",,"January 1, 2000, 12:00 AM",,[]
82213,,82213,CompraBeauty,83200,100828,,FINALIZADO,,1,45,"November 22, 2025, 12:21 PM",,,"1,327,938.4",40.00,"167,320.24","964,083.28",[],,,,"November 22, 2025, 12:18 PM","November 22, 2025, 12:18 PM",,"January 1, 2000, 12:00 AM",,[]
82202,,20251121_191930#916d441a-c515-45c1-bcdf-87fc1f8b8358,AXUM,,81942,440,FINALIZADO,,1,11,"November 21, 2025, 10:21 PM",,,"219,987.06",0.00,"46,197.28","266,184.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-21T22:21:00"",""old360Id"":null,""operation"":1}","November 22, 2025, 4:42 AM","November 22, 2025, 4:42 AM",,"January 1, 2000, 12:00 AM",,[]
82209,,82209,CompraBeauty,,89994,303,BORRADOR,,1,,"November 22, 2025, 12:01 PM",,,0,0.00,0,0,[],,,,"November 22, 2025, 12:01 PM","November 22, 2025, 12:01 PM",,"January 1, 2000, 12:00 AM",,[]
82163,,20251121_163201#d4d2001e-f828-4d20-be7d-0f24b49d57d3,AXUM,,87763,305,FINALIZADO,,1,12,"November 21, 2025, 7:33 PM",,,"58,993.77",34.46,"8,119.46","46,783.55",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-21T19:33:02"",""old360Id"":null,""operation"":1}","November 21, 2025, 11:35 PM","November 21, 2025, 11:35 PM",,"January 1, 2000, 12:00 AM",,[]
82193,,20251121_191321#659d24e8-a554-49df-90b3-99e7a8c7358a,AXUM,,81942,440,FINALIZADO,,1,11,"November 21, 2025, 10:15 PM",,,"498,060.71",11.90,"92,146.61","530,940.01",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-21T22:15:37"",""old360Id"":null,""operation"":1}","November 22, 2025, 12:48 AM","November 22, 2025, 12:48 AM",,"January 1, 2000, 12:00 AM",,[]
82198,,82198,CompraBeauty,83202,100748,,FINALIZADO,,1,25,"November 22, 2025, 2:39 AM",,,"4,841,604.83",33.08,"680,449.47","3,920,685.01",[],,,,"November 22, 2025, 1:46 AM","November 22, 2025, 1:46 AM",,"January 1, 2000, 12:00 AM",,[]
83140,,83140,CompraBeauty,,100479,303,ENVIADO,,1,43,"December 30, 2025, 2:47 PM",,,"106,928.4",39.64,"13,553.73","78,095.31",[],,,,"November 28, 2025, 4:08 PM","November 28, 2025, 4:08 PM",,"January 1, 2000, 12:00 AM",,[]
82199,,82199,CompraBeauty,83202,100748,,FINALIZADO,,1,25,"December 28, 2025, 2:42 PM",,,"6,457,273.26",31.34,"931,013.46","5,364,410.9",[],,,,"November 22, 2025, 2:39 AM","November 22, 2025, 2:39 AM",,"January 1, 2000, 12:00 AM",,[]
82204,,82204,CompraBeauty,66648,82873,,FINALIZADO,,1,9,"November 22, 2025, 11:39 AM",,,"41,958.96",25.00,"6,608.54","38,077.76",[],,,,"November 22, 2025, 11:38 AM","November 22, 2025, 11:38 AM",,"January 1, 2000, 12:00 AM",,[]
82219,,82219,CompraBeauty,,83253,303,ERROR AL ENVIAR,,1,11,"November 22, 2025, 12:28 PM",,,"35,924.76",17.00,"6,261.83","36,080.1",[],,,,"November 22, 2025, 12:28 PM","November 22, 2025, 12:28 PM",,"January 1, 2000, 12:00 AM",,[]
82192,,20251121_190147#7f39179d-181a-4c26-93b6-6863feceeeaa,AXUM,,88944,440,FINALIZADO,,1,11,"November 21, 2025, 10:03 PM",,,"197,422.15",45.00,"22,802.26","131,384.44",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-21T22:03:20"",""old360Id"":null,""operation"":1}","November 22, 2025, 12:48 AM","November 22, 2025, 12:48 AM",,"January 1, 2000, 12:00 AM",,[]
82196,,20251121_172725#9196c797-9b90-4635-9d64-2b779c5d964b,AXUM,,85928,305,FINALIZADO,,1,18,"November 21, 2025, 8:27 PM",,,"15,546.71",40.00,"1,958.89","11,286.91",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-21T20:27:28"",""old360Id"":null,""operation"":1}","November 22, 2025, 1:46 AM","November 22, 2025, 1:46 AM",,"January 1, 2000, 12:00 AM",,[]
82197,,20251121_190601#11a34bbe-afe9-4914-b9b0-323124ac23aa,AXUM,,89179,440,FINALIZADO,,1,11,"November 21, 2025, 10:07 PM",,,"150,664.27",45.00,"17,401.72","100,267.07",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-21T22:07:02"",""old360Id"":null,""operation"":1}","November 22, 2025, 1:46 AM","November 22, 2025, 1:46 AM",,"January 1, 2000, 12:00 AM",,[]
82245,,82245,CompraBeauty,83896,101449,,FINALIZADO,,1,36,"November 22, 2025, 2:51 PM",,,"338,164.74",36.77,"44,903.75","258,731.13",[],,,,"November 22, 2025, 2:45 PM","November 22, 2025, 2:45 PM",,"January 1, 2000, 12:00 AM",,[]
82223,,82223,CompraBeauty,,89762,295,FINALIZADO,,1,11,"November 27, 2025, 10:23 AM",,,"282,096.74",4.44,"56,612.2","326,194.09",[],,,,"November 22, 2025, 12:37 PM","November 22, 2025, 12:37 PM",,"January 1, 2000, 12:00 AM",,[]
78686,,20251103_134647#ef6ef7ff-bc1d-487c-8499-f7aaacf02d5b,AXUM,,89528,440,FINALIZADO,,1,10,"November 3, 2025, 4:47 PM",,,"1,119,363.09",40.00,"141,039.75","812,657.61",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-03T16:47:03"",""old360Id"":null,""operation"":1}","November 3, 2025, 5:50 PM","November 3, 2025, 5:50 PM",,"January 1, 2000, 12:00 AM",,[]
82224,,82224,CompraBeauty,,89640,295,FINALIZADO,,1,11,"November 22, 2025, 12:38 PM",,,"115,086.38",27.48,"17,526.73","100,987.36",[],,,,"November 22, 2025, 12:38 PM","November 22, 2025, 12:38 PM",,"January 1, 2000, 12:00 AM",,[]
82249,,82249,CompraBeauty,138,10346,,FINALIZADO,,1,45,"November 22, 2025, 3:14 PM",,,"105,540.48",30.00,"15,514.45","89,392.79",[],,,,"November 22, 2025, 3:13 PM","November 22, 2025, 3:13 PM",,"January 1, 2000, 12:00 AM",,[]
82227,,82227,CompraBeauty,83949,101509,,FINALIZADO,,1,25,"December 16, 2025, 9:33 PM",,,"2,285,491.76",38.49,"295,198.45","1,700,905.34",[],,,,"November 22, 2025, 12:51 PM","November 22, 2025, 12:51 PM",,"January 1, 2000, 12:00 AM",,[]
82244,,82244,CompraBeauty,83246,100806,,FINALIZADO,,1,9,"December 2, 2025, 12:10 AM",,,"56,018.53",32.03,"7,996.48","46,074.95",[],,,,"November 22, 2025, 2:37 PM","November 22, 2025, 2:37 PM",,"January 1, 2000, 12:00 AM",,[]
80138,,20251111_083610#c3563820-3f18-4eee-8280-b171a684e675,AXUM,,82126,298,FINALIZADO,,1,10,"November 11, 2025, 11:39 AM",,,"708,317.1",35.57,"95,831.14","552,169.92",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-11T11:39:06"",""old360Id"":null,""operation"":1}","November 11, 2025, 12:17 PM","November 11, 2025, 12:17 PM",,"January 1, 2000, 12:00 AM",,[]
82220,,82220,CompraBeauty,83306,100852,,FINALIZADO,,1,11,"November 28, 2025, 1:05 PM",,,"1,619,429.12",39.56,"205,536.21","1,184,280.09",[],,,,"November 22, 2025, 12:29 PM","November 22, 2025, 12:29 PM",,"January 1, 2000, 12:00 AM",,[]
82221,,82221,CompraBeauty,,90035,303,FINALIZADO,,1,11,"November 27, 2025, 10:27 AM",,,"393,912.2",13.97,"71,167.4","410,059.8",[],,,,"November 22, 2025, 12:33 PM","November 22, 2025, 12:33 PM",,"January 1, 2000, 12:00 AM",,[]
82251,,82251,CompraBeauty,138,10346,,FINALIZADO,,1,45,"November 26, 2025, 7:55 PM",,,"75,262.56",40.00,"9,483.08","54,640.62",[],,,,"November 22, 2025, 3:14 PM","November 22, 2025, 3:14 PM",,"January 1, 2000, 12:00 AM",,[]
82226,,82226,CompraBeauty,83949,101509,,FINALIZADO,,1,25,"November 22, 2025, 12:51 PM",,,"867,046.14",35.06,"118,244.22","681,311.95",[],,,,"November 22, 2025, 12:48 PM","November 22, 2025, 12:48 PM",,"January 1, 2000, 12:00 AM",,[]
83710,,83710,CompraBeauty,83555,101100,,FINALIZADO,,1,11,"December 2, 2025, 4:30 PM",,,"32,565.96",40.00,"4,103.31","23,642.89",[],,,,"December 2, 2025, 4:29 PM","December 2, 2025, 4:29 PM",,"January 1, 2000, 12:00 AM",,[]
82222,,82222,CompraBeauty,66086,82302,,ENVIADO,,1,9,"November 28, 2025, 2:28 PM",,,"31,136.28",30.00,"4,577.03","26,372.43",[],,,,"November 22, 2025, 12:37 PM","November 22, 2025, 12:37 PM",,"January 1, 2000, 12:00 AM",,[]
82242,,82242,CompraBeauty,67265,83505,,ENVIADO,,1,21,"November 28, 2025, 2:38 PM",,,"229,811.94",36.45,"30,668.99","176,711.82",[],,,,"November 22, 2025, 2:35 PM","November 22, 2025, 2:35 PM",,"January 1, 2000, 12:00 AM",,[]
82252,,82252,CompraBeauty,72122,88544,,FINALIZADO,,1,9,"November 22, 2025, 3:26 PM",,,"19,000.76",30.00,"2,793.11","16,093.64",[],,,,"November 22, 2025, 3:25 PM","November 22, 2025, 3:25 PM",,"January 1, 2000, 12:00 AM",,[]
82229,,82229,CompraBeauty,83304,100857,,ENVIADO,,1,22,"November 22, 2025, 2:06 PM",,,"200,739.14",32.68,"28,380.68","163,526.75",[],,,,"November 22, 2025, 1:08 PM","November 22, 2025, 1:08 PM",,"January 1, 2000, 12:00 AM",,[]
82233,,82233,CompraBeauty,71168,87502,,FINALIZADO,,1,36,"November 27, 2025, 11:05 PM",,,"111,234.35",41.58,"13,646.74","78,631.2",[],,,,"November 22, 2025, 1:22 PM","November 22, 2025, 1:22 PM",,"January 1, 2000, 12:00 AM",,[]
82239,,82239,CompraBeauty,66794,83024,,FINALIZADO,,1,25,"December 20, 2025, 3:12 PM",,,"1,184,268.77",29.75,"174,711.04","1,006,668.4",[],,,,"November 22, 2025, 2:04 PM","November 22, 2025, 2:04 PM",,"January 1, 2000, 12:00 AM",,[]
82240,,82240,CompraBeauty,70468,86791,,ENVIADO,,1,9,"November 28, 2025, 10:00 PM",,,"739,090.27",36.46,"98,622.69","568,254.56",[],,,,"November 22, 2025, 2:12 PM","November 22, 2025, 2:12 PM",,"January 1, 2000, 12:00 AM",,[]
82236,,82236,CompraBeauty,73797,90491,,FINALIZADO,,1,45,"November 22, 2025, 7:27 PM",,,"8,382.04",50.00,880.11,"5,071.13",[],,,,"November 22, 2025, 1:41 PM","November 22, 2025, 1:41 PM",,"January 1, 2000, 12:00 AM",,[]
82250,,82250,CompraBeauty,67125,100688,,ENVIADO,,1,22,"December 9, 2025, 2:34 PM",,,"290,307.8",33.78,"40,371.46","232,616.51",[],,,,"November 22, 2025, 3:14 PM","November 22, 2025, 3:14 PM",,"January 1, 2000, 12:00 AM",,[]
82247,,82247,CompraBeauty,69961,101135,,FINALIZADO,,1,45,"November 22, 2025, 2:53 PM",,,"42,305.65",40.00,"5,330.51","30,713.9",[],,,,"November 22, 2025, 2:52 PM","November 22, 2025, 2:52 PM",,"January 1, 2000, 12:00 AM",,[]
82237,,82237,CompraBeauty,70468,86791,,ENVIADO,,1,9,"November 22, 2025, 2:12 PM",,,"390,240.26",36.53,"52,011.97","299,687.99",[],,,,"November 22, 2025, 1:59 PM","November 22, 2025, 1:59 PM",,"January 1, 2000, 12:00 AM",,[]
80730,,80730,CompraBeauty,71322,87657,,FINALIZADO,,1,44,"November 29, 2025, 1:24 AM",,,"619,440.42",35.06,"84,478.57","486,757.49",[],,,,"November 14, 2025, 12:49 AM","November 14, 2025, 12:49 AM",,"January 1, 2000, 12:00 AM",,[]
82243,,82243,CompraBeauty,67125,100688,,ENVIADO,,1,22,"November 22, 2025, 3:14 PM",,,"230,125.11",32.66,"32,541.97","187,503.71",[],,,,"November 22, 2025, 2:36 PM","November 22, 2025, 2:36 PM",,"January 1, 2000, 12:00 AM",,[]
82225,,82225,CompraBeauty,83189,100822,,FINALIZADO,,1,34,"November 22, 2025, 12:41 PM",,,"62,982.7",33.46,"8,800.93","50,710.1",[],,,,"November 22, 2025, 12:38 PM","November 22, 2025, 12:38 PM",,"January 1, 2000, 12:00 AM",,[]
82228,,82228,CompraBeauty,83418,100966,,FINALIZADO,,1,9,"November 22, 2025, 1:06 PM",,,"5,469.24",40.00,689.12,"3,970.67",[],,,,"November 22, 2025, 1:01 PM","November 22, 2025, 1:01 PM",,"January 1, 2000, 12:00 AM",,[]
82248,,82248,CompraBeauty,83186,100810,,FINALIZADO,,1,32,"November 22, 2025, 3:34 PM",,,"221,681.28",38.49,"28,633.41","164,982.99",[],,,,"November 22, 2025, 3:08 PM","November 22, 2025, 3:08 PM",,"January 1, 2000, 12:00 AM",,[]
82230,,82230,CompraBeauty,73797,90491,,FINALIZADO,,1,45,"November 22, 2025, 1:13 PM",,,"21,037.6",16.99,"3,667.37","21,131.01",[],,,,"November 22, 2025, 1:13 PM","November 22, 2025, 1:13 PM",,"January 1, 2000, 12:00 AM",,[]
82235,,82235,CompraBeauty,73728,90344,,FINALIZADO,,1,9,"December 4, 2025, 1:32 PM",,,"146,458.25",40.00,"18,453.74","106,328.69",[],,,,"November 22, 2025, 1:29 PM","November 22, 2025, 1:29 PM",,"January 1, 2000, 12:00 AM",,[]
82241,,82241,CompraBeauty,83524,101071,,FINALIZADO,,1,10,"December 16, 2025, 6:59 PM",,,"115,440.96",0.00,"24,242.6","139,683.56",[],,,,"November 22, 2025, 2:29 PM","November 22, 2025, 2:29 PM",,"January 1, 2000, 12:00 AM",,[]
82234,,82234,CompraBeauty,66794,83024,,FINALIZADO,,1,25,"November 22, 2025, 2:04 PM",,,"703,189.7",37.66,"92,050.52","530,386.31",[],,,,"November 22, 2025, 1:23 PM","November 22, 2025, 1:23 PM",,"January 1, 2000, 12:00 AM",,[]
82276,,82276,CompraBeauty,70711,87039,,FINALIZADO,,1,22,"December 4, 2025, 11:41 PM",,,"45,637",35.54,"6,177.36","35,593.34",[],,,,"November 22, 2025, 11:23 PM","November 22, 2025, 11:23 PM",,"January 1, 2000, 12:00 AM",,[]
80341,,20251112_083642#4f6882c1-5633-4851-aeed-c2e9de3f551f,AXUM,,89131,400,FINALIZADO,,1,45,"November 12, 2025, 11:46 AM",,,"704,919.33",38.88,"90,478.22","521,326.88",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-12T11:46:34"",""old360Id"":null,""operation"":1}","November 12, 2025, 11:57 AM","November 12, 2025, 11:57 AM",,"January 1, 2000, 12:00 AM",,[]
82256,,82256,CompraBeauty,83278,101234,,FINALIZADO,,1,45,"November 22, 2025, 4:03 PM",,,"718,967.58",33.31,"100,685.89","580,142.54",[],,,,"November 22, 2025, 3:56 PM","November 22, 2025, 3:56 PM",,"January 1, 2000, 12:00 AM",,[]
82266,,82266,CompraBeauty,66342,82562,,FINALIZADO,,1,12,"November 22, 2025, 8:12 PM",,,"30,714.06",50.00,"3,224.98","18,582.01",[],,,,"November 22, 2025, 8:07 PM","November 22, 2025, 8:07 PM",,"January 1, 2000, 12:00 AM",,[]
82270,,82270,CompraBeauty,83210,100754,,FINALIZADO,,1,45,"November 22, 2025, 9:25 PM",,,"10,390.64",45.00,"1,200.12","6,914.97",[],,,,"November 22, 2025, 8:59 PM","November 22, 2025, 8:59 PM",,"January 1, 2000, 12:00 AM",,[]
82281,,82281,CompraBeauty,71359,87694,,FINALIZADO,,1,10,"November 23, 2025, 8:51 PM",,,"90,780.12",30.00,"13,344.68","76,890.76",[],,,,"November 23, 2025, 2:06 PM","November 23, 2025, 2:06 PM",,"January 1, 2000, 12:00 AM",,[]
82254,,82254,CompraBeauty,71125,87459,,FINALIZADO,,1,11,"November 22, 2025, 11:27 PM",,,"71,659.62",0.85,"14,920.69","85,971.62",[],,,,"November 22, 2025, 3:37 PM","November 22, 2025, 3:37 PM",,"January 1, 2000, 12:00 AM",,[]
82258,,82258,CompraBeauty,83539,101090,,FINALIZADO,,1,42,"November 22, 2025, 5:19 PM",,,"176,690.54",39.61,"22,408.59","129,116.19",[],,,,"November 22, 2025, 4:50 PM","November 22, 2025, 4:50 PM",,"January 1, 2000, 12:00 AM",,[]
82257,,82257,CompraBeauty,73574,90174,,ENVIADO,,1,42,"January 5, 2026, 8:50 PM",,,"23,826.14",25.00,"3,752.62","21,622.22",[],,,,"November 22, 2025, 4:00 PM","November 22, 2025, 4:00 PM",,"January 1, 2000, 12:00 AM",,[]
82278,,82278,CompraBeauty,83428,101247,,FINALIZADO,,1,45,"November 23, 2025, 12:50 AM",,,"69,137.85",30.00,"10,163.26","58,559.76",[],,,,"November 23, 2025, 12:48 AM","November 23, 2025, 12:48 AM",,"January 1, 2000, 12:00 AM",,[]
82279,,82279,CompraBeauty,,88415,303,FINALIZADO,,1,45,"November 23, 2025, 11:17 AM",,,"209,033.78",16.99,"36,438.42","209,954.73",[],,,,"November 23, 2025, 11:17 AM","November 23, 2025, 11:17 AM",,"January 1, 2000, 12:00 AM",,[179]
82263,,82263,CompraBeauty,83445,101002,,FINALIZADO,,1,25,"November 22, 2025, 6:49 PM",,,"3,119,815.38",28.12,"470,952.5","2,713,583.43",[],,,,"November 22, 2025, 6:46 PM","November 22, 2025, 6:46 PM",,"January 1, 2000, 12:00 AM",,[]
82262,,82262,CompraBeauty,,90303,,BORRADOR,,1,,"November 22, 2025, 5:40 PM",,,0,0.00,0,0,[],,,,"November 22, 2025, 5:40 PM","November 22, 2025, 5:40 PM",,"January 1, 2000, 12:00 AM",,[]
82267,,82267,CompraBeauty,66342,82562,,FINALIZADO,,1,45,"November 24, 2025, 12:44 PM",,,"51,895.4",47.00,"5,776.32","33,282.62",[],,,,"November 22, 2025, 8:12 PM","November 22, 2025, 8:12 PM",,"January 1, 2000, 12:00 AM",,[]
82271,,82271,CompraBeauty,83255,100812,,FINALIZADO,,1,12,"November 25, 2025, 10:49 PM",,,"88,066.06",38.71,"11,334.04","65,305.66",[],,,,"November 22, 2025, 9:16 PM","November 22, 2025, 9:16 PM",,"January 1, 2000, 12:00 AM",,[]
82265,,82265,CompraBeauty,70366,86687,,ERROR AL ENVIAR,,1,12,"December 1, 2025, 12:02 PM",,,"114,614.38",40.00,"14,441.41","83,210.04",[],,,,"November 22, 2025, 7:15 PM","November 22, 2025, 7:15 PM",,"January 1, 2000, 12:00 AM",,[]
82260,,82260,CompraBeauty,73687,90303,,ENVIADO,,1,44,"November 22, 2025, 5:40 PM",,,"317,763",38.09,"41,311.56","238,033.26",[],,,,"November 22, 2025, 5:22 PM","November 22, 2025, 5:22 PM",,"January 1, 2000, 12:00 AM",,[]
82277,,82277,CompraBeauty,83202,100763,,FINALIZADO,,1,25,"November 22, 2025, 11:49 PM",,,"1,185,219.35",39.60,"150,322.71","866,145.12",[],,,,"November 22, 2025, 11:45 PM","November 22, 2025, 11:45 PM",,"January 1, 2000, 12:00 AM",,[]
82259,,82259,CompraBeauty,83539,101090,,FINALIZADO,,1,42,"November 26, 2025, 5:13 PM",,,"174,025.82",40.45,"21,763.21","125,397.53",[],,,,"November 22, 2025, 5:19 PM","November 22, 2025, 5:19 PM",,"January 1, 2000, 12:00 AM",,[]
82264,,82264,CompraBeauty,83445,101002,,FINALIZADO,,1,25,"November 22, 2025, 6:52 PM",,,"1,138,589.19",27.05,"174,423.83","1,005,013.52",[],,,,"November 22, 2025, 6:49 PM","November 22, 2025, 6:49 PM",,"January 1, 2000, 12:00 AM",,[]
82287,,82287,CompraBeauty,83202,100761,,FINALIZADO,,1,25,"November 23, 2025, 9:23 PM",,,"50,132.4",25.00,"7,895.85","45,495.16",[],,,,"November 23, 2025, 9:15 PM","November 23, 2025, 9:15 PM",,"January 1, 2000, 12:00 AM",,[]
82275,,82275,CompraBeauty,83186,100786,,ENVIADO,,1,32,"November 22, 2025, 10:10 PM",,,"60,360.84",40.00,"7,605.47","43,821.97",[],,,,"November 22, 2025, 10:09 PM","November 22, 2025, 10:09 PM",,"January 1, 2000, 12:00 AM",,[]
82253,,82253,CompraBeauty,83207,100753,,FINALIZADO,,1,45,"November 26, 2025, 2:19 PM",,,"28,500.86",30.00,"4,189.63","24,140.23",[],,,,"November 22, 2025, 3:36 PM","November 22, 2025, 3:36 PM",,"January 1, 2000, 12:00 AM",,[]
82274,,82274,CompraBeauty,73813,90510,,FINALIZADO,,1,11,"November 27, 2025, 10:50 PM",,,"162,821",34.17,"22,509.02","129,694.85",[],,,,"November 22, 2025, 9:48 PM","November 22, 2025, 9:48 PM",,"January 1, 2000, 12:00 AM",,[]
82273,,82273,CompraBeauty,83186,100786,,ENVIADO,,1,32,"November 22, 2025, 9:36 PM",,,"255,909.96",38.57,"33,015.68","190,233.2",[],,,,"November 22, 2025, 9:30 PM","November 22, 2025, 9:30 PM",,"January 1, 2000, 12:00 AM",,[]
82268,,82268,CompraBeauty,83186,100808,,ENVIADO,,1,32,"November 22, 2025, 8:29 PM",,,"83,678.61",37.23,"11,030.64","63,557.52",[],,,,"November 22, 2025, 8:26 PM","November 22, 2025, 8:26 PM",,"January 1, 2000, 12:00 AM",,[]
82286,,82286,CompraBeauty,83202,100761,,FINALIZADO,,1,25,"November 23, 2025, 9:12 PM",,,"952,832.4",38.48,"123,094.73","709,260.11",[],,,,"November 23, 2025, 9:10 PM","November 23, 2025, 9:10 PM",,"January 1, 2000, 12:00 AM",,[]
82283,,82283,CompraBeauty,67671,83924,,ENVIADO,,1,9,"December 14, 2025, 7:45 PM",,,"905,615.31",35.36,"122,930.81","708,315.6",[],,,,"November 23, 2025, 3:35 PM","November 23, 2025, 3:35 PM",,"January 1, 2000, 12:00 AM",,[]
82285,,82285,CompraBeauty,83202,101476,,FINALIZADO,,1,25,"November 23, 2025, 9:09 PM",,,"53,198.16",28.56,"7,980.52","45,982.97",[],,,,"November 23, 2025, 9:08 PM","November 23, 2025, 9:08 PM",,"January 1, 2000, 12:00 AM",,[]
82255,,82255,CompraBeauty,83278,100834,,FINALIZADO,,1,45,"December 11, 2025, 6:10 PM",,,"588,686.71",28.13,"88,846.74","511,926.46",[],,,,"November 22, 2025, 3:55 PM","November 22, 2025, 3:55 PM",,"January 1, 2000, 12:00 AM",,[]
82272,,82272,CompraBeauty,83198,100790,,FINALIZADO,,1,18,"November 22, 2025, 10:13 PM",,,"24,587.37",45.97,"2,789.77","16,074.38",[],,,,"November 22, 2025, 9:17 PM","November 22, 2025, 9:17 PM",,"January 1, 2000, 12:00 AM",,[]
83576,,83576,CompraBeauty,65559,81758,,ENVIADO,,1,9,"December 11, 2025, 7:25 PM",,,"340,311.48",36.11,"45,656.91","263,070.74",[],,,,"December 1, 2025, 10:43 PM","December 1, 2025, 10:43 PM",,"January 1, 2000, 12:00 AM",,[]
82282,,82282,CompraBeauty,67671,83924,,ENVIADO,,1,9,"November 23, 2025, 3:35 PM",,,"36,177.1",34.63,"4,965.99","28,613.55",[],,,,"November 23, 2025, 3:32 PM","November 23, 2025, 3:32 PM",,"January 1, 2000, 12:00 AM",,[]
82261,,82261,CompraBeauty,73126,89690,,FINALIZADO,,1,34,"December 5, 2025, 12:30 PM",,,"2,123,354.6",35.37,"288,172.24","1,660,421.01",[],,,,"November 22, 2025, 5:23 PM","November 22, 2025, 5:23 PM",,"January 1, 2000, 12:00 AM",,[]
82269,,82269,CompraBeauty,83186,100808,,ENVIADO,,1,32,"November 24, 2025, 3:46 PM",,,"266,281.05",39.89,"33,615.22","193,687.7",[],,,,"November 22, 2025, 8:29 PM","November 22, 2025, 8:29 PM",,"January 1, 2000, 12:00 AM",,[]
80667,,20251113_160120#ac3f5ea6-f6ac-46da-bde8-a7e1acc787c6,AXUM,,88486,305,FINALIZADO,,1,45,"November 13, 2025, 7:22 PM",,,"3,699,953.16",34.26,"510,767.66","2,942,994.63",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-13T19:22:14"",""old360Id"":null,""operation"":1}","November 13, 2025, 7:30 PM","November 13, 2025, 7:30 PM",,"January 1, 2000, 12:00 AM",,[]
76665,,20251023_091155#949b341a-bc1a-452b-98c2-e24cc5360122,AXUM,,83197,305,FINALIZADO,,1,11,"October 23, 2025, 12:12 PM",,,"48,079.76",38.62,"6,196.98","35,706.42",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-10-23T12:12:54"",""old360Id"":null,""operation"":1}","October 23, 2025, 12:50 PM","October 23, 2025, 12:50 PM",,"January 1, 2000, 12:00 AM",,[]
80357,,80357,CompraBeauty,67681,101334,,FINALIZADO,,1,45,"November 13, 2025, 6:44 PM",,,"37,116.72",0.00,"7,794.51","44,911.23",[],,,,"November 12, 2025, 1:07 PM","November 12, 2025, 1:07 PM",,"January 1, 2000, 12:00 AM",,[]
80609,,80609,CompraBeauty,,90020,303,FINALIZADO,,1,45,"November 13, 2025, 4:04 PM",,,"338,010.75",45.80,"38,468.84","221,653.8",[],,,,"November 13, 2025, 4:03 PM","November 13, 2025, 4:03 PM",,"January 1, 2000, 12:00 AM",,[179]
82292,,82292,CompraBeauty,70617,86942,,FINALIZADO,,1,45,"November 24, 2025, 12:01 PM",,,"24,143.85",40.00,"3,042.13","17,528.44",[],,,,"November 24, 2025, 12:01 PM","November 24, 2025, 12:01 PM",,"January 1, 2000, 12:00 AM",,[]
82308,,82308,CompraBeauty,73390,89973,,FINALIZADO,,1,11,"December 27, 2025, 4:04 PM",,,"208,812.54",37.77,"27,288.26","157,232.33",[],,,,"November 24, 2025, 3:45 PM","November 24, 2025, 3:45 PM",,"January 1, 2000, 12:00 AM",,[]
82309,,82309,CompraBeauty,83169,100656,,FINALIZADO,,1,36,"December 8, 2025, 3:20 PM",,,"587,411.94",33.98,"81,436.66","469,230.28",[],,,,"November 24, 2025, 4:00 PM","November 24, 2025, 4:00 PM",,"January 1, 2000, 12:00 AM",,[]
82304,,82304,CompraBeauty,83343,100887,,FINALIZADO,,1,36,"November 24, 2025, 2:42 PM",,,"31,469.52",27.78,"4,772.92","27,501.11",[],,,,"November 24, 2025, 2:31 PM","November 24, 2025, 2:31 PM",,"January 1, 2000, 12:00 AM",,[]
