ID,CustomerLocationId,MarketplaceDistributorId,Code,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser
9330,100448,12,10076501,"October 17, 2025, 12:04 AM","October 17, 2025, 12:04 AM",,"January 1, 2000, 12:00 AM",
9331,81964,44,104121,"October 17, 2025, 12:40 AM","October 17, 2025, 12:40 AM",,"January 1, 2000, 12:00 AM",
9324,101340,45,13656,"October 16, 2025, 4:45 PM","October 16, 2025, 4:45 PM",true,"October 17, 2025, 3:35 AM",
5357,83133,44,105917,"August 1, 2025, 11:35 AM","August 1, 2025, 11:35 AM",,"January 1, +1000000000, 12:00 AM",
9332,89672,18,5051,"October 17, 2025, 10:42 AM","October 17, 2025, 10:42 AM",,"January 1, 2000, 12:00 AM",
9333,82649,36,1576,"October 17, 2025, 1:24 PM","October 17, 2025, 1:24 PM",,"January 1, 2000, 12:00 AM",
9334,101365,45,36496,"October 17, 2025, 2:41 PM","October 17, 2025, 2:41 PM",,"January 1, 2000, 12:00 AM",
9335,101365,12,10007601,"October 17, 2025, 2:43 PM","October 17, 2025, 2:43 PM",,"January 1, 2000, 12:00 AM",
9337,83936,45,24050,"October 17, 2025, 4:13 PM","October 17, 2025, 4:13 PM",,"January 1, 2000, 12:00 AM",
9338,83935,45,13290,"October 17, 2025, 4:45 PM","October 17, 2025, 4:45 PM",,"January 1, 2000, 12:00 AM",
9336,87061,11,116100,"October 17, 2025, 2:59 PM","October 17, 2025, 2:59 PM",,"January 1, +1000000000, 12:00 AM",
9323,101340,45,23110,"October 16, 2025, 4:45 PM","December 2, 2025, 5:30 PM",,"January 1, 2000, 12:00 AM",
9339,85577,45,35295,"October 17, 2025, 5:25 PM","October 17, 2025, 5:25 PM",,"January 1, 2000, 12:00 AM",
9340,101367,11,107273,"October 17, 2025, 5:48 PM","October 17, 2025, 5:48 PM",,"January 1, 2000, 12:00 AM",
9341,101367,24,4371,"October 17, 2025, 5:48 PM","October 17, 2025, 5:48 PM",,"January 1, 2000, 12:00 AM",
9342,101354,32,11095,"October 17, 2025, 5:48 PM","October 17, 2025, 5:48 PM",,"January 1, 2000, 12:00 AM",
9343,101354,10,y667,"October 17, 2025, 5:49 PM","October 17, 2025, 5:49 PM",,"January 1, 2000, 12:00 AM",
9344,101349,36,3623,"October 17, 2025, 7:13 PM","October 17, 2025, 7:13 PM",,"January 1, 2000, 12:00 AM",
9345,85372,36,213,"October 17, 2025, 7:23 PM","October 17, 2025, 7:23 PM",,"January 1, 2000, 12:00 AM",
9346,88525,18,2435,"October 17, 2025, 7:58 PM","October 17, 2025, 7:58 PM",,"January 1, 2000, 12:00 AM",
9347,101372,25,251490,"October 18, 2025, 7:35 PM","October 18, 2025, 7:35 PM",,"January 1, 2000, 12:00 AM",
9348,84358,45,35336,"October 20, 2025, 11:57 AM","October 20, 2025, 11:57 AM",,"January 1, 2000, 12:00 AM",
9350,101337,11,14141,"October 20, 2025, 12:00 PM","October 20, 2025, 12:00 PM",,"January 1, 2000, 12:00 AM",
9351,86517,34,5125,"October 20, 2025, 12:00 PM","October 20, 2025, 12:00 PM",,"January 1, 2000, 12:00 AM",
9298,100214,35,15975,"October 13, 2025, 4:10 PM","October 13, 2025, 4:10 PM",,"January 1, +1000000000, 12:00 AM",
9352,82204,25,251195,"October 20, 2025, 7:42 PM","October 20, 2025, 7:42 PM",,"January 1, 2000, 12:00 AM",
9353,101371,22,108877,"October 20, 2025, 8:07 PM","October 20, 2025, 8:07 PM",,"January 1, 2000, 12:00 AM",
9354,101340,18,4412,"October 20, 2025, 8:53 PM","October 20, 2025, 8:53 PM",,"January 1, 2000, 12:00 AM",
9355,101368,9,1456,"October 20, 2025, 8:54 PM","October 20, 2025, 8:54 PM",,"January 1, 2000, 12:00 AM",
9356,90579,12,9757401,"October 21, 2025, 11:46 AM","October 21, 2025, 11:46 AM",,"January 1, 2000, 12:00 AM",
9357,86309,22,110442,"October 21, 2025, 12:16 PM","October 21, 2025, 12:16 PM",,"January 1, 2000, 12:00 AM",
9358,101062,45,35652,"October 21, 2025, 12:30 PM","October 21, 2025, 12:30 PM",,"January 1, 2000, 12:00 AM",
5234,85713,36,3828,"August 1, 2025, 11:34 AM","August 1, 2025, 11:34 AM",true,"October 21, 2025, 2:34 PM",
9359,101377,44,200931,"October 21, 2025, 4:31 PM","October 21, 2025, 4:31 PM",,"January 1, 2000, 12:00 AM",
9360,82208,36,446,"October 21, 2025, 5:24 PM","October 21, 2025, 5:24 PM",,"January 1, 2000, 12:00 AM",
9361,101206,18,4209,"October 21, 2025, 5:35 PM","October 21, 2025, 5:35 PM",,"January 1, 2000, 12:00 AM",
9362,101378,9,1000002785,"October 21, 2025, 5:35 PM","October 21, 2025, 5:35 PM",,"January 1, 2000, 12:00 AM",
9363,101258,18,5052,"October 21, 2025, 6:21 PM","October 21, 2025, 6:21 PM",,"January 1, 2000, 12:00 AM",
9364,89346,43,36237,"October 21, 2025, 10:20 PM","October 21, 2025, 10:20 PM",,"January 1, 2000, 12:00 AM",
9365,100706,9,3560,"October 21, 2025, 11:10 PM","October 21, 2025, 11:10 PM",,"January 1, 2000, 12:00 AM",
9366,101352,45,21448,"October 21, 2025, 11:39 PM","October 21, 2025, 11:39 PM",,"January 1, 2000, 12:00 AM",
9368,89994,25,151171,"October 22, 2025, 10:30 AM","October 22, 2025, 10:30 AM",,"January 1, 2000, 12:00 AM",
9369,88575,18,1266,"October 22, 2025, 11:29 AM","October 22, 2025, 11:29 AM",,"January 1, 2000, 12:00 AM",
9371,101370,44,105907,"October 22, 2025, 1:52 PM","October 22, 2025, 1:52 PM",,"January 1, 2000, 12:00 AM",
9372,101258,45,24868,"October 22, 2025, 5:39 PM","October 22, 2025, 5:39 PM",,"January 1, 2000, 12:00 AM",
9373,101209,11,107171,"October 22, 2025, 5:44 PM","October 22, 2025, 5:44 PM",,"January 1, 2000, 12:00 AM",
9374,101244,22,108528,"October 22, 2025, 5:44 PM","October 22, 2025, 5:44 PM",,"January 1, 2000, 12:00 AM",
9375,101373,11,9801,"October 22, 2025, 8:03 PM","October 22, 2025, 8:03 PM",,"January 1, 2000, 12:00 AM",
9376,101373,12,902005,"October 22, 2025, 8:04 PM","October 22, 2025, 8:04 PM",,"January 1, 2000, 12:00 AM",
9377,101351,45,27056,"October 22, 2025, 9:47 PM","October 22, 2025, 9:47 PM",,"January 1, 2000, 12:00 AM",
9378,101191,25,250305,"October 22, 2025, 9:57 PM","October 22, 2025, 9:57 PM",,"January 1, 2000, 12:00 AM",
9379,101386,45,27617,"October 22, 2025, 9:59 PM","October 22, 2025, 9:59 PM",,"January 1, 2000, 12:00 AM",
9380,101386,22,108528,"October 22, 2025, 9:59 PM","October 22, 2025, 9:59 PM",,"January 1, 2000, 12:00 AM",
9381,101387,45,27617,"October 22, 2025, 10:05 PM","October 22, 2025, 10:05 PM",,"January 1, 2000, 12:00 AM",
9382,101387,22,108528,"October 22, 2025, 10:06 PM","October 22, 2025, 10:06 PM",,"January 1, 2000, 12:00 AM",
9383,101388,45,27617,"October 22, 2025, 10:09 PM","October 22, 2025, 10:09 PM",,"January 1, 2000, 12:00 AM",
9384,101388,36,02378,"October 22, 2025, 10:09 PM","October 22, 2025, 10:09 PM",,"January 1, 2000, 12:00 AM",
9385,101388,22,108528,"October 22, 2025, 10:09 PM","October 22, 2025, 10:09 PM",,"January 1, 2000, 12:00 AM",
9367,84429,45,13242,"October 22, 2025, 12:58 AM","October 22, 2025, 12:58 AM",,"January 1, +1000000000, 12:00 AM",
9388,101145,34,167,"October 23, 2025, 1:57 PM","October 23, 2025, 1:57 PM",true,"October 23, 2025, 1:57 PM",
9389,101145,34,167,"October 23, 2025, 1:58 PM","October 23, 2025, 1:58 PM",,"January 1, 2000, 12:00 AM",
9390,88576,18,1266,"October 23, 2025, 2:37 PM","October 23, 2025, 2:37 PM",,"January 1, 2000, 12:00 AM",
9391,101391,45,27688,"October 23, 2025, 2:50 PM","October 23, 2025, 2:50 PM",,"January 1, 2000, 12:00 AM",
9392,101214,9,1000002785,"October 23, 2025, 3:15 PM","October 23, 2025, 3:15 PM",,"January 1, 2000, 12:00 AM",
9393,101374,9,1000002785,"October 23, 2025, 3:16 PM","October 23, 2025, 3:16 PM",,"January 1, 2000, 12:00 AM",
9394,88670,11,103434,"October 23, 2025, 3:34 PM","October 23, 2025, 3:34 PM",,"January 1, 2000, 12:00 AM",
9395,101176,45,27617,"October 23, 2025, 6:26 PM","October 23, 2025, 6:26 PM",,"January 1, 2000, 12:00 AM",
9396,101173,45,27617,"October 23, 2025, 6:26 PM","October 23, 2025, 6:26 PM",,"January 1, 2000, 12:00 AM",
9397,101244,45,27617,"October 23, 2025, 6:26 PM","October 23, 2025, 6:26 PM",,"January 1, 2000, 12:00 AM",
9398,101171,45,27617,"October 23, 2025, 6:26 PM","October 23, 2025, 6:26 PM",,"January 1, 2000, 12:00 AM",
9399,101255,32,44005,"October 23, 2025, 6:26 PM","October 23, 2025, 6:26 PM",,"January 1, 2000, 12:00 AM",
9401,101381,11,14225,"October 23, 2025, 10:19 PM","October 23, 2025, 10:19 PM",,"January 1, 2000, 12:00 AM",
9402,89703,12,8209701,"October 23, 2025, 10:36 PM","October 23, 2025, 10:36 PM",,"January 1, 2000, 12:00 AM",
9403,100408,44,103652,"October 24, 2025, 2:17 AM","October 24, 2025, 2:17 AM",,"January 1, 2000, 12:00 AM",
9404,101394,11,109528,"October 24, 2025, 11:58 AM","October 24, 2025, 11:58 AM",,"January 1, 2000, 12:00 AM",
9405,101394,45,26292,"October 24, 2025, 11:59 AM","October 24, 2025, 11:59 AM",,"January 1, 2000, 12:00 AM",
9406,101394,42,3443,"October 24, 2025, 11:59 AM","October 24, 2025, 11:59 AM",,"January 1, 2000, 12:00 AM",
9407,101338,25,251574,"October 24, 2025, 12:31 PM","October 24, 2025, 12:31 PM",,"January 1, 2000, 12:00 AM",
9408,101379,25,205528,"October 24, 2025, 4:52 PM","October 24, 2025, 4:52 PM",,"January 1, 2000, 12:00 AM",
9409,101181,25,151300,"October 24, 2025, 5:15 PM","October 24, 2025, 5:15 PM",,"January 1, 2000, 12:00 AM",
9410,101393,42,0320,"October 24, 2025, 5:35 PM","October 24, 2025, 5:35 PM",,"January 1, 2000, 12:00 AM",
9411,100852,45,14038,"October 24, 2025, 8:45 PM","October 24, 2025, 8:45 PM",,"January 1, 2000, 12:00 AM",
9412,82372,42,1832,"October 24, 2025, 10:17 PM","October 24, 2025, 10:17 PM",,"January 1, 2000, 12:00 AM",
9413,84333,42,1980,"October 24, 2025, 10:25 PM","October 24, 2025, 10:25 PM",,"January 1, 2000, 12:00 AM",
9414,85216,42,2426,"October 24, 2025, 10:53 PM","October 24, 2025, 10:53 PM",,"January 1, 2000, 12:00 AM",
9415,88157,42,320,"October 26, 2025, 9:24 PM","October 26, 2025, 9:24 PM",,"January 1, 2000, 12:00 AM",
9416,86849,42,3343,"October 26, 2025, 9:48 PM","October 26, 2025, 9:48 PM",,"January 1, 2000, 12:00 AM",
9417,89709,42,3519,"October 27, 2025, 10:23 AM","October 27, 2025, 10:23 AM",,"January 1, 2000, 12:00 AM",
9418,90120,42,3544,"October 27, 2025, 10:34 AM","October 27, 2025, 10:34 AM",,"January 1, 2000, 12:00 AM",
9387,101376,32,38671,"October 23, 2025, 12:14 PM","October 23, 2025, 12:14 PM",true,"October 27, 2025, 12:08 PM",
9420,86489,35,15872,"October 27, 2025, 1:42 PM","October 27, 2025, 1:42 PM",,"January 1, 2000, 12:00 AM",
9421,89056,35,11539,"October 27, 2025, 1:54 PM","October 27, 2025, 1:54 PM",,"January 1, 2000, 12:00 AM",
9114,101243,11,107657,"September 30, 2025, 12:27 AM","September 30, 2025, 12:27 AM",true,"October 27, 2025, 2:17 PM",
9422,88211,42,3014,"October 27, 2025, 5:15 PM","October 27, 2025, 5:15 PM",,"January 1, 2000, 12:00 AM",
9423,84066,42,2928,"October 27, 2025, 5:26 PM","October 27, 2025, 5:26 PM",,"January 1, 2000, 12:00 AM",
9386,81881,36,02378,"October 22, 2025, 10:12 PM","October 22, 2025, 10:12 PM",true,"November 12, 2025, 3:27 PM",
9400,83150,11,111866,"October 23, 2025, 8:53 PM","October 23, 2025, 8:53 PM",,"January 1, +1000000000, 12:00 AM",
9419,101376,45,38671,"October 27, 2025, 12:08 PM","October 27, 2025, 12:08 PM",true,"December 24, 2025, 2:07 PM",
9424,101403,9,10167,"October 27, 2025, 6:09 PM","October 27, 2025, 6:09 PM",,"January 1, 2000, 12:00 AM",
9425,86730,42,3398,"October 27, 2025, 6:11 PM","October 27, 2025, 6:11 PM",,"January 1, 2000, 12:00 AM",
9426,81841,42,353,"October 27, 2025, 6:17 PM","October 27, 2025, 6:17 PM",,"January 1, 2000, 12:00 AM",
9427,86916,42,2754,"October 27, 2025, 6:29 PM","October 27, 2025, 6:29 PM",,"January 1, 2000, 12:00 AM",
9428,88176,42,1364,"October 27, 2025, 6:41 PM","October 27, 2025, 6:41 PM",,"January 1, 2000, 12:00 AM",
9429,84469,42,2280,"October 27, 2025, 6:45 PM","October 27, 2025, 6:45 PM",,"January 1, 2000, 12:00 AM",
9430,81961,42,456,"October 27, 2025, 6:50 PM","October 27, 2025, 6:50 PM",,"January 1, 2000, 12:00 AM",
9431,84816,42,504,"October 27, 2025, 6:51 PM","October 27, 2025, 6:51 PM",,"January 1, 2000, 12:00 AM",
9432,84446,42,309,"October 27, 2025, 7:04 PM","October 27, 2025, 7:04 PM",,"January 1, 2000, 12:00 AM",
9433,101074,44,106166,"October 28, 2025, 12:16 PM","October 28, 2025, 12:16 PM",,"January 1, 2000, 12:00 AM",
9434,87294,36,2682,"October 28, 2025, 1:19 PM","October 28, 2025, 1:19 PM",,"January 1, 2000, 12:00 AM",
9435,83563,11,117065,"October 28, 2025, 1:23 PM","October 28, 2025, 1:23 PM",,"January 1, 2000, 12:00 AM",
9436,101404,25,251081,"October 28, 2025, 1:54 PM","October 28, 2025, 1:54 PM",,"January 1, 2000, 12:00 AM",
2642,89466,25,151548,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",
2643,89463,25,151548,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",
9441,100789,24,1334,"October 28, 2025, 6:19 PM","October 28, 2025, 6:19 PM",,"January 1, 2000, 12:00 AM",
9442,101389,36,4399,"October 28, 2025, 6:33 PM","October 28, 2025, 6:33 PM",,"January 1, 2000, 12:00 AM",
9444,101390,22,110459,"October 28, 2025, 6:54 PM","October 28, 2025, 6:54 PM",,"January 1, 2000, 12:00 AM",
9445,89746,11,6043,"October 28, 2025, 7:01 PM","October 28, 2025, 7:01 PM",,"January 1, 2000, 12:00 AM",
9446,101407,36,4399,"October 28, 2025, 8:02 PM","October 28, 2025, 8:02 PM",,"January 1, 2000, 12:00 AM",
9447,101408,43,36236,"October 28, 2025, 9:15 PM","October 28, 2025, 9:15 PM",,"January 1, 2000, 12:00 AM",
9448,101402,44,198000,"October 28, 2025, 9:55 PM","October 28, 2025, 9:55 PM",,"January 1, 2000, 12:00 AM",
9449,87842,44,103508,"October 29, 2025, 2:38 AM","October 29, 2025, 2:38 AM",,"January 1, 2000, 12:00 AM",
9450,101410,44,105805,"October 29, 2025, 1:04 PM","October 29, 2025, 1:04 PM",,"January 1, 2000, 12:00 AM",
9451,90482,24,4495,"October 29, 2025, 1:47 PM","October 29, 2025, 1:47 PM",,"January 1, 2000, 12:00 AM",
9452,100862,45,16044,"October 29, 2025, 3:25 PM","October 29, 2025, 3:25 PM",,"January 1, 2000, 12:00 AM",
9453,101418,45,1111,"October 29, 2025, 5:31 PM","October 29, 2025, 5:31 PM",,"January 1, 2000, 12:00 AM",
9370,101384,45,13560,"October 22, 2025, 1:44 PM","October 29, 2025, 7:49 PM",,"January 1, 2000, 12:00 AM",
9454,82502,11,10222,"October 29, 2025, 9:25 PM","October 29, 2025, 9:25 PM",,"January 1, 2000, 12:00 AM",
9455,82502,45,26703,"October 29, 2025, 9:33 PM","October 29, 2025, 9:33 PM",,"January 1, 2000, 12:00 AM",
9456,82502,12,1149601,"October 29, 2025, 9:34 PM","October 29, 2025, 9:34 PM",,"January 1, 2000, 12:00 AM",
9457,101086,45,23235,"October 29, 2025, 9:52 PM","October 29, 2025, 9:52 PM",,"January 1, 2000, 12:00 AM",
9458,101339,42,3216,"October 29, 2025, 10:50 PM","October 29, 2025, 10:50 PM",,"January 1, 2000, 12:00 AM",
9459,101339,12,4555501,"October 29, 2025, 10:50 PM","October 29, 2025, 10:50 PM",,"January 1, 2000, 12:00 AM",
9460,101339,11,107652,"October 29, 2025, 10:51 PM","October 29, 2025, 10:51 PM",,"January 1, 2000, 12:00 AM",
9461,101409,45,29245,"October 30, 2025, 12:06 AM","October 30, 2025, 12:06 AM",,"January 1, 2000, 12:00 AM",
9462,83423,12,9011901,"October 30, 2025, 2:47 PM","October 30, 2025, 2:47 PM",,"January 1, 2000, 12:00 AM",
9463,100859,45,23567,"October 30, 2025, 3:00 PM","October 30, 2025, 3:00 PM",,"January 1, 2000, 12:00 AM",
9464,101397,18,2844,"October 30, 2025, 3:36 PM","October 30, 2025, 3:36 PM",,"January 1, 2000, 12:00 AM",
9465,101397,45,25245,"October 30, 2025, 3:37 PM","October 30, 2025, 3:37 PM",,"January 1, 2000, 12:00 AM",
9466,101397,9,1000007188,"October 30, 2025, 3:38 PM","October 30, 2025, 3:38 PM",,"January 1, 2000, 12:00 AM",
9467,101421,45,12493,"October 30, 2025, 3:45 PM","October 30, 2025, 3:45 PM",,"January 1, 2000, 12:00 AM",
9468,101422,45,12137,"October 30, 2025, 3:47 PM","October 30, 2025, 3:47 PM",,"January 1, 2000, 12:00 AM",
9469,90091,42,3504,"October 30, 2025, 3:56 PM","October 30, 2025, 3:56 PM",,"January 1, 2000, 12:00 AM",
9470,101424,45,11564,"October 30, 2025, 4:15 PM","October 30, 2025, 4:15 PM",,"January 1, 2000, 12:00 AM",
9471,101426,45,27757,"October 30, 2025, 4:25 PM","October 30, 2025, 4:25 PM",,"January 1, 2000, 12:00 AM",
9472,101427,45,26313,"October 30, 2025, 4:33 PM","October 30, 2025, 4:33 PM",,"January 1, 2000, 12:00 AM",
9473,101425,45,20792,"October 30, 2025, 4:36 PM","October 30, 2025, 4:36 PM",,"January 1, 2000, 12:00 AM",
9474,101420,45,37606,"October 30, 2025, 4:39 PM","October 30, 2025, 4:39 PM",,"January 1, 2000, 12:00 AM",
9475,101429,45,16106,"October 30, 2025, 4:49 PM","October 30, 2025, 4:49 PM",,"January 1, 2000, 12:00 AM",
9476,90507,45,18334,"October 30, 2025, 4:55 PM","October 30, 2025, 4:55 PM",,"January 1, 2000, 12:00 AM",
9477,101430,45,12318,"October 30, 2025, 4:57 PM","October 30, 2025, 4:57 PM",,"January 1, 2000, 12:00 AM",
9478,101431,45,23644,"October 30, 2025, 4:58 PM","October 30, 2025, 4:58 PM",,"January 1, 2000, 12:00 AM",
9479,101432,45,11579,"October 30, 2025, 5:39 PM","October 30, 2025, 5:39 PM",,"January 1, 2000, 12:00 AM",
9480,101433,45,23227,"October 30, 2025, 5:41 PM","October 30, 2025, 5:41 PM",,"January 1, 2000, 12:00 AM",
9481,83801,45,10329,"October 30, 2025, 5:56 PM","October 30, 2025, 5:56 PM",,"January 1, 2000, 12:00 AM",
9482,101436,45,10382,"October 30, 2025, 6:09 PM","October 30, 2025, 6:09 PM",,"January 1, 2000, 12:00 AM",
9483,101437,45,34613,"October 30, 2025, 6:16 PM","October 30, 2025, 6:16 PM",,"January 1, 2000, 12:00 AM",
9484,101438,45,19534,"October 30, 2025, 6:24 PM","October 30, 2025, 6:24 PM",,"January 1, 2000, 12:00 AM",
9485,101439,45,37742,"October 30, 2025, 6:28 PM","October 30, 2025, 6:28 PM",,"January 1, 2000, 12:00 AM",
9487,101441,45,12132,"October 30, 2025, 6:58 PM","October 30, 2025, 6:58 PM",,"January 1, 2000, 12:00 AM",
9488,101442,45,35600,"October 30, 2025, 7:04 PM","October 30, 2025, 7:04 PM",,"January 1, 2000, 12:00 AM",
9489,87777,45,38593,"October 30, 2025, 7:13 PM","October 30, 2025, 7:13 PM",,"January 1, 2000, 12:00 AM",
9490,90040,35,15883,"October 30, 2025, 7:45 PM","October 30, 2025, 7:45 PM",,"January 1, 2000, 12:00 AM",
9492,101443,45,28377,"October 30, 2025, 8:49 PM","October 30, 2025, 8:49 PM",,"January 1, 2000, 12:00 AM",
9493,85881,9,1000007185,"October 30, 2025, 9:07 PM","October 30, 2025, 9:07 PM",,"January 1, 2000, 12:00 AM",
9494,90366,45,11959,"October 30, 2025, 9:54 PM","October 30, 2025, 9:54 PM",,"January 1, 2000, 12:00 AM",
9495,86470,45,17618,"October 30, 2025, 10:45 PM","October 30, 2025, 10:45 PM",,"January 1, 2000, 12:00 AM",
9496,88516,45,12270,"October 30, 2025, 10:49 PM","October 30, 2025, 10:49 PM",,"January 1, 2000, 12:00 AM",
9497,101352,12,3400802,"October 31, 2025, 2:25 AM","October 31, 2025, 2:25 AM",,"January 1, 2000, 12:00 AM",
9498,100694,43,2181,"October 31, 2025, 10:36 AM","October 31, 2025, 10:36 AM",,"January 1, 2000, 12:00 AM",
9499,83155,43,6103,"October 31, 2025, 10:49 AM","October 31, 2025, 10:49 AM",,"January 1, 2000, 12:00 AM",
9500,86177,43,5505,"October 31, 2025, 10:49 AM","October 31, 2025, 10:49 AM",,"January 1, 2000, 12:00 AM",
9501,88147,43,5503,"October 31, 2025, 10:49 AM","October 31, 2025, 10:49 AM",,"January 1, 2000, 12:00 AM",
9502,90343,43,5506,"October 31, 2025, 10:49 AM","October 31, 2025, 10:49 AM",,"January 1, 2000, 12:00 AM",
4943,82394,9,1000005012,"August 1, 2025, 11:34 AM","August 1, 2025, 11:34 AM",,"January 1, +1000000000, 12:00 AM",
9503,90266,43,6101,"October 31, 2025, 10:55 AM","October 31, 2025, 10:55 AM",,"January 1, 2000, 12:00 AM",
9504,89438,43,5746,"October 31, 2025, 10:55 AM","October 31, 2025, 10:55 AM",,"January 1, 2000, 12:00 AM",
9505,89235,43,3881,"October 31, 2025, 10:55 AM","October 31, 2025, 10:55 AM",,"January 1, 2000, 12:00 AM",
9506,88812,43,5502,"October 31, 2025, 10:55 AM","October 31, 2025, 10:55 AM",,"January 1, 2000, 12:00 AM",
9507,90028,43,5504,"October 31, 2025, 10:55 AM","October 31, 2025, 10:55 AM",,"January 1, 2000, 12:00 AM",
9491,85078,45,15084,"October 30, 2025, 8:44 PM","November 10, 2025, 10:31 AM",,"January 1, 2000, 12:00 AM",
9438,101208,18,4526,"October 28, 2025, 4:39 PM","October 28, 2025, 4:39 PM",,"January 1, +1000000000, 12:00 AM",
9443,86126,18,6145,"October 28, 2025, 6:52 PM","October 28, 2025, 6:52 PM",,"January 1, +1000000000, 12:00 AM",
9486,86977,45,26358,"October 30, 2025, 6:42 PM","October 30, 2025, 6:42 PM",,"January 1, +1000000000, 12:00 AM",
9440,101406,11,108068,"October 28, 2025, 5:57 PM","January 7, 2026, 10:03 PM",,"January 1, 2000, 12:00 AM",
9439,101406,18,5454,"October 28, 2025, 5:55 PM","January 7, 2026, 10:03 PM",,"January 1, 2000, 12:00 AM",
9508,87807,43,3923,"October 31, 2025, 10:55 AM","October 31, 2025, 10:55 AM",,"January 1, 2000, 12:00 AM",
9509,101444,18,4739,"October 31, 2025, 12:04 PM","October 31, 2025, 12:04 PM",,"January 1, 2000, 12:00 AM",
9510,101415,18,577,"October 31, 2025, 12:48 PM","October 31, 2025, 12:48 PM",,"January 1, 2000, 12:00 AM",
9511,101415,9,5533,"October 31, 2025, 12:50 PM","October 31, 2025, 12:50 PM",,"January 1, 2000, 12:00 AM",
9349,81975,44,106140,"October 20, 2025, 11:58 AM","October 20, 2025, 11:58 AM",true,"October 31, 2025, 1:26 PM",
9512,101212,34,5631,"October 31, 2025, 2:31 PM","October 31, 2025, 2:31 PM",,"January 1, 2000, 12:00 AM",
9513,85897,34,5894,"October 31, 2025, 2:36 PM","October 31, 2025, 2:36 PM",,"January 1, 2000, 12:00 AM",
9514,101381,34,5886,"October 31, 2025, 3:01 PM","October 31, 2025, 3:01 PM",,"January 1, 2000, 12:00 AM",
9515,100215,12,4793126,"October 31, 2025, 3:48 PM","October 31, 2025, 3:48 PM",,"January 1, 2000, 12:00 AM",
9516,101447,43,1922,"October 31, 2025, 3:56 PM","October 31, 2025, 3:56 PM",,"January 1, 2000, 12:00 AM",
9517,101447,45,10307,"October 31, 2025, 3:57 PM","October 31, 2025, 3:57 PM",,"January 1, 2000, 12:00 AM",
9518,101219,25,250541,"October 31, 2025, 4:04 PM","October 31, 2025, 4:04 PM",,"January 1, 2000, 12:00 AM",
9519,87571,45,34064,"October 31, 2025, 6:17 PM","October 31, 2025, 6:17 PM",,"January 1, 2000, 12:00 AM",
9521,84710,45,12634,"October 31, 2025, 8:10 PM","October 31, 2025, 8:10 PM",,"January 1, 2000, 12:00 AM",
9522,100828,42,1538,"November 1, 2025, 12:31 AM","November 1, 2025, 12:31 AM",,"January 1, 2000, 12:00 AM",
9523,101448,12,9785901,"November 1, 2025, 1:00 PM","November 1, 2025, 1:00 PM",,"January 1, 2000, 12:00 AM",
9524,101448,32,28395,"November 1, 2025, 1:01 PM","November 1, 2025, 1:01 PM",,"January 1, 2000, 12:00 AM",
9525,100821,11,12816,"November 1, 2025, 1:41 PM","November 1, 2025, 1:41 PM",,"January 1, 2000, 12:00 AM",
9526,88517,10,778,"November 1, 2025, 2:19 PM","November 1, 2025, 2:19 PM",,"January 1, 2000, 12:00 AM",
9527,88257,10,535,"November 1, 2025, 8:19 PM","November 1, 2025, 8:19 PM",,"January 1, 2000, 12:00 AM",
9528,83173,10,649,"November 1, 2025, 8:54 PM","November 1, 2025, 8:54 PM",,"January 1, 2000, 12:00 AM",
9529,88682,10,898,"November 1, 2025, 10:20 PM","November 1, 2025, 10:20 PM",,"January 1, 2000, 12:00 AM",
9530,100199,44,200767,"November 3, 2025, 11:03 AM","November 3, 2025, 11:03 AM",,"January 1, 2000, 12:00 AM",
9531,90493,12,3527301,"November 3, 2025, 11:59 AM","November 3, 2025, 11:59 AM",,"January 1, 2000, 12:00 AM",
9532,101359,42,3505,"November 3, 2025, 12:11 PM","November 3, 2025, 12:11 PM",,"January 1, 2000, 12:00 AM",
9533,101360,42,2869,"November 3, 2025, 12:14 PM","November 3, 2025, 12:14 PM",,"January 1, 2000, 12:00 AM",
9534,101358,42,3548,"November 3, 2025, 12:14 PM","November 3, 2025, 12:14 PM",,"January 1, 2000, 12:00 AM",
9535,101357,42,2046,"November 3, 2025, 12:15 PM","November 3, 2025, 12:15 PM",,"January 1, 2000, 12:00 AM",
9536,101355,42,469,"November 3, 2025, 12:15 PM","November 3, 2025, 12:15 PM",,"January 1, 2000, 12:00 AM",
9537,86124,10,918,"November 3, 2025, 1:45 PM","November 3, 2025, 1:45 PM",,"January 1, 2000, 12:00 AM",
9538,81739,10,747,"November 3, 2025, 2:32 PM","November 3, 2025, 2:32 PM",,"January 1, 2000, 12:00 AM",
9539,84821,10,1418,"November 3, 2025, 3:03 PM","November 3, 2025, 3:03 PM",,"January 1, 2000, 12:00 AM",
9540,101449,36,6007,"November 3, 2025, 4:12 PM","November 3, 2025, 4:12 PM",,"January 1, 2000, 12:00 AM",
9541,88409,11,30779,"November 3, 2025, 6:19 PM","November 3, 2025, 6:19 PM",,"January 1, 2000, 12:00 AM",
9543,83540,9,8258,"November 3, 2025, 8:08 PM","November 3, 2025, 8:08 PM",,"January 1, 2000, 12:00 AM",
